2025-06-05 10:15:54,496 - INFO - 开始爬取分类: 性感美女 (xgmn)
2025-06-05 10:15:54,496 - INFO - 正在解析页面: https://www.3gbizhi.com/meinv/xgmn/
2025-06-05 10:15:57,025 - INFO - 页面 https://www.3gbizhi.com/meinv/xgmn/ 找到 25 个图片链接
2025-06-05 10:15:58,025 - INFO - 正在解析页面: https://www.3gbizhi.com/meinv/xgmn/index_2.html
2025-06-05 10:15:58,551 - INFO - 页面 https://www.3gbizhi.com/meinv/xgmn/index_2.html 找到 25 个图片链接
2025-06-05 10:15:59,552 - INFO - 正在解析页面: https://www.3gbizhi.com/meinv/xgmn/index_3.html
2025-06-05 10:16:00,093 - INFO - 页面 https://www.3gbizhi.com/meinv/xgmn/index_3.html 找到 25 个图片链接
2025-06-05 10:16:01,093 - INFO - 找到 75 个图片详情页
2025-06-05 10:16:25,096 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250221/0251b21f6509c7c99b6ac94162e449c1.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250221/0251b21f6509c7c99b6ac94162e449c1.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865c9df0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:26,098 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250221/ce9c7be354662a002324c5b715495da7.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250221/ce9c7be354662a002324c5b715495da7.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865c9a00>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:27,100 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250221/39d3132f7429b19b5b8bdc204d0dfd97.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250221/39d3132f7429b19b5b8bdc204d0dfd97.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865c9790>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:28,107 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250221/3a68d2c10d638af875e450d9cac48a6b.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250221/3a68d2c10d638af875e450d9cac48a6b.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865ca2a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:29,109 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250221/c10f993e156f51495178222fbc9de518.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250221/c10f993e156f51495178222fbc9de518.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865ca690>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:30,111 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250221/d12e2bacca4d356c0f3b9db72cd5407e.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250221/d12e2bacca4d356c0f3b9db72cd5407e.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865caa80>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:31,113 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250221/b44f946a57989c85a06a42d998d29f37.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250221/b44f946a57989c85a06a42d998d29f37.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865cae70>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:32,170 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20250221/b05163f45d718be044bf88e4edec4cec.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20250221/b05163f45d718be044bf88e4edec4cec.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f63865cb260>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:34,020 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploadmark/20241113/c9fc1829a8e1012ddec5043509255176.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploadmark/20241113/c9fc1829a8e1012ddec5043509255176.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643d9a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2025-06-05 10:16:35,022 - ERROR - 下载图片失败 https://pic.3gbizhi.com/uploads/20241113/6edcc54b735101023affc4058622d289.webp: HTTPSConnectionPool(host='pic.3gbizhi.com', port=443): Max retries exceeded with url: /uploads/20241113/6edcc54b735101023affc4058622d289.webp (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f638643dd30>: Failed to establish a new connection: [Errno 111] Connection refused'))
